crid,officer_id,cat_id,recc_finding,recc_outcome,finding_edit,outcome_edit,value,beat,location,add1,add2,city,incident_date,start_date,end_date,investigator_id,final_outcome_class
1062354,,,,,Unknown,Unknown,?,0734,17,6900,S THROOP ST,CHICAGO IL 60636,2013-05-19 00:00:00,2013-05-21,2014-02-03,760,unknown
1062361,,,,,Unknown,Unknown,?,1531,17,4808,W AUGUSTA BLVD,CHICAGO IL 60651,2013-05-20 16:00:00,2013-05-21,2013-06-14,9,unknown
1062378,,,,,Unknown,Unknown,?,1612,19,,,,2013-05-20 16:00:00,2013-05-21,2013-12-11,1440,unknown
1062379,,,,,Unknown,Unknown,?,1112,19,,,,2013-05-02 00:00:00,2013-05-21,2013-08-01,1307,unknown
1062380,,,,,Unknown,Unknown,?,,XX,,,CHICAGO IL,2013-05-21 00:00:00,2013-05-21,2013-08-12,1439,unknown
1062382,,,,,Unknown,Unknown,?,2424,17,7340,N ROGERS AVE,CHICAGO IL,2013-05-21 19:45:00,2013-05-22,2013-08-01,321,unknown
1062385,,,,,Unknown,Unknown,?,0823,04,3420,W 63RD ST,CHICAGO IL,2013-05-21 14:20:00,2013-05-21,2013-12-12,319,unknown
1062387,,,,,Unknown,Unknown,?,0611,17,1650,W 78TH ST,CHICAGO IL,2013-05-21 13:45:00,2013-05-21,2013-07-15,1260,unknown
1062392,,,,,Unknown,Unknown,?,1732,19,,,,2013-05-21 10:00:00,2013-05-22,2013-07-09,833,unknown
1062403,,,,,Unknown,Unknown,?,2024,17,5000,N SHERIDAN RD,CHICAGO IL 60640,2013-04-27 00:00:00,2013-05-22,2013-08-09,1298,unknown
1062405,,,,,Unknown,Unknown,?,1532,17,500,N LEAMINGTON AVE,CHICAGO IL 60644,2013-05-21 00:00:00,2013-05-22,2013-07-12,175,unknown
1062406,,,,,Unknown,Unknown,?,0835,17,7424,S ROCKWELL ST,CHICAGO IL 60629,2013-05-22 01:30:00,2013-05-22,2013-11-08,55,unknown
1062407,,,,,Unknown,Unknown,?,0423,19,,,,2013-05-15 00:00:00,2013-05-22,2014-05-12,1008,unknown
1062425,,,,,Unknown,Unknown,?,0432,19,,,,2013-05-22 00:00:00,2013-05-23,2014-03-20,1119,unknown
1062427,,,,,Unknown,Unknown,?,0414,17,7500,S LUELLA AVE,CHICAGO IL 60649,2013-05-17 18:00:00,2013-05-23,2013-08-09,1298,unknown
1062437,,,,,Unknown,Unknown,?,1722,04,4650,N PULASKI RD,CHICAGO IL 60630,2013-05-22 00:00:00,2013-05-23,2013-06-25,88,unknown
1062444,,,,,Unknown,Unknown,?,1112,19,,,,2013-05-23 11:59:00,2013-05-24,2013-07-09,231,unknown
1062445,,,,,Unknown,Unknown,?,0732,03,7323,S HALSTED ST,CHICAGO IL,2013-05-23 13:00:00,2013-05-24,2013-09-18,696,unknown
1062446,,,,,Unknown,Unknown,?,0133,17,3001,S INDIANA AVE,CHICAGO IL,2013-05-23 19:45:00,2013-05-24,2013-06-07,702,unknown
1062447,,,,,Unknown,Unknown,?,0414,17,8258,S MERRILL AVE,CHICAGO IL,2013-05-24 08:00:00,2013-05-24,2013-10-22,1138,unknown
1062452,,,,,Unknown,Unknown,?,0823,04,3240,W 63RD ST,CHICAGO IL 60629,2013-05-24 00:00:00,2013-05-24,2013-07-18,1344,unknown
1062454,,,,,Unknown,Unknown,?,0532,19,,,,2013-05-24 00:00:00,2013-05-24,2013-08-09,326,unknown
1062463,,,,,Unknown,Unknown,?,0832,17,2300,W 66TH ST,CHICAGO IL,2013-05-24 19:30:00,2013-05-24,2013-07-09,222,unknown
1062468,,,,,Unknown,Unknown,?,,17,,,,2013-05-24 20:07:00,2013-05-25,2013-06-07,702,unknown
1062472,,,,,Unknown,Unknown,?,0433,17,4000,E 134TH ST,CHICAGO IL,2013-05-25 18:00:00,2013-05-25,2013-08-09,1298,unknown
1062482,,,,,Unknown,Unknown,?,2413,19,,,,2013-05-26 00:00:00,2013-05-26,2013-06-11,702,unknown
1062483,,,,,Unknown,Unknown,?,1614,17,4000,N CUMBERLAND AVE,CHICAGO IL 60634,2013-05-25 00:00:00,2013-05-26,2013-06-07,702,unknown
1062484,,,,,Unknown,Unknown,?,1225,04,2111,W LEXINGTON ST,CHICAGO IL 60612,2013-05-26 00:00:00,2013-05-26,2013-08-15,447,unknown
1062485,,,,,Unknown,Unknown,?,1014,17,2122,S HARDING AVE,CHICAGO IL 60623,2013-05-26 00:00:00,2013-05-26,2013-07-16,1403,unknown
1062486,,,,,Unknown,Unknown,?,0933,19,,,,2013-05-25 00:00:00,2013-05-26,2013-07-16,465,unknown
1062487,,,,,Unknown,Unknown,?,0434,17,10301,S BENSLEY AVE,CHICAGO IL 60617,2013-05-26 16:00:00,2013-05-26,2013-08-09,1298,unknown
1062490,,,,,Unknown,Unknown,?,0323,17,7100,S STATE ST,CHICAGO IL 60619,2013-05-26 17:45:00,2013-05-26,2013-07-30,378,unknown
1062493,,,,,Unknown,Unknown,?,1713,17,3300,W LAWRENCE AVE,CHICAGO IL 60625,2013-05-15 22:30:00,2013-05-26,2013-07-18,1037,unknown
1062497,,,,,Unknown,Unknown,?,1112,17,948,N AVERS AVE,CHICAGO IL 60651,2013-04-26 21:30:00,2013-05-26,2013-08-23,297,unknown
1062499,,,,,Unknown,Unknown,?,0523,19,,,,2013-05-24 02:00:00,2013-05-26,2013-09-06,1257,unknown
1062502,,,,,Unknown,Unknown,?,1531,17,4917,W SUPERIOR ST,CHICAGO IL 60644,2013-05-25 01:30:00,2013-05-27,2013-07-16,1260,unknown
1062503,,,,,Unknown,Unknown,?,0431,17,2701,E 97TH ST,CHICAGO IL 60617,2013-05-26 00:00:00,2013-05-27,2013-10-09,1137,unknown
1062507,,,,,Unknown,Unknown,?,2532,17,1700,N LATROBE AVE,CHICAGO IL 60639,2013-05-27 00:00:00,2013-05-27,2013-07-30,1080,unknown
1062512,,,,,Unknown,Unknown,?,,XX,,,,2013-05-28 00:00:00,2013-05-28,2013-09-18,1368,unknown
1062514,,,,,Unknown,Unknown,?,1113,14,230,N KOLMAR AVE,CHICAGO IL 60624,2013-05-22 00:00:00,2013-05-28,2013-06-07,702,unknown
1062516,,,,,Unknown,Unknown,?,2534,17,4338,W NORTH AVE,CHICAGO IL 60651,2013-05-28 00:00:00,2013-05-28,2013-06-27,490,unknown
1062521,,,,,Unknown,Unknown,?,0213,04,3510,S MICHIGAN AVE,CHICAGO IL 60653,2013-05-28 00:00:00,2013-05-28,2014-10-21,1370,unknown
1062532,,,,,Unknown,Unknown,?,0232,17,5900,S PRAIRIE AVE,CHICAGO IL 60637,2013-05-28 18:30:00,2013-05-28,2013-07-16,639,unknown
1062535,,,,,Unknown,Unknown,?,0113,17,401,S STATE ST,CHICAGO IL,2013-05-28 18:55:00,2013-05-28,2013-08-07,84,unknown
1062539,,,,,Unknown,Unknown,?,0912,19,,,,2013-05-25 00:00:00,2013-05-29,2013-06-05,702,unknown
1062542,,,,,Unknown,Unknown,?,0712,17,5717,S ABERDEEN ST,CHICAGO IL,2013-05-28 23:00:00,2013-05-29,2014-10-23,613,unknown
1062543,,,,,Unknown,Unknown,?,0433,17,13501,S BRANDON AVE,CHICAGO IL,2013-05-25 12:00:00,2013-05-29,2013-08-13,1298,unknown
1062550,,,,,Unknown,Unknown,?,0923,17,3028,W 53RD PL,CHICAGO IL,2013-05-28 23:00:00,2013-05-29,2013-06-28,969,unknown
1062552,,,,,Unknown,Unknown,?,1711,17,3257,W DEVON AVE,CHICAGO IL 60659,2013-05-28 00:00:00,2013-05-29,2013-07-16,1260,unknown
1062553,,,,,Unknown,Unknown,?,1834,17,,E GRAND AVE,CHICAGO IL 60611,2013-05-24 00:00:00,2013-05-29,2013-06-26,1340,unknown
1062557,,,,,Unknown,Unknown,?,0632,17,8300,S DR MARTIN LUTHER KING JR DR,CHICAGO IL 60619,2013-05-28 19:30:00,2013-05-30,2013-07-16,1260,unknown
1062560,,,,,Unknown,Unknown,?,0531,05,727,E 111TH ST,CHICAGO IL,2013-05-25 01:30:00,2013-05-30,2013-12-17,456,unknown
1062563,,,,,Unknown,Unknown,?,1234,17,1614,W 16TH ST,CHICAGO IL 60608,2013-05-30 00:00:00,2013-05-30,2013-06-25,1493,unknown
1062568,,,,,Unknown,Unknown,?,0714,19,,,,2013-05-30 00:00:00,2013-05-30,2013-07-16,359,unknown
1062572,,,,,Unknown,Unknown,?,0215,17,314,E 47TH ST,CHICAGO IL 60653,2013-05-30 00:00:00,2013-05-30,2014-02-26,324,unknown
1062581,,,,,Unknown,Unknown,?,1222,14,2651,W WASHINGTON BLVD,CHICAGO IL,2013-05-29 10:30:00,2013-05-31,,251,open-investigation
1062586,,,,,Unknown,Unknown,?,1921,04,2452,W BELMONT AVE,CHICAGO IL 60618,2013-05-30 00:00:00,2013-05-31,2014-10-10,316,unknown
1062595,,,,,Unknown,Unknown,?,2221,17,9000,S ASHLAND AVE,CHICAGO IL,2013-05-31 19:50:00,2013-05-31,2013-09-06,1176,unknown
1062600,,,,,Unknown,Unknown,?,0231,17,5258,S PRAIRIE AVE,CHICAGO IL,2013-05-31 01:00:00,2013-06-01,2013-10-23,596,unknown
1062604,,,,,Unknown,Unknown,?,1013,19,,,,2013-05-31 16:30:00,2013-06-01,2013-07-09,143,unknown
1062606,,,,,Unknown,Unknown,?,2221,17,2340,W 92ND PL,CHICAGO IL,2013-06-01 14:50:00,2013-06-01,2014-02-04,378,unknown
1062613,,,,,Unknown,Unknown,?,1611,19,,,,2013-06-01 00:00:00,2013-06-01,2013-06-28,415,unknown
1062618,,,,,Unknown,Unknown,?,1021,17,1414,S HOMAN AVE,CHICAGO IL,2013-06-02 10:30:00,2013-06-02,2013-08-09,583,unknown
1062624,,,,,Unknown,Unknown,?,0734,17,7412,S RACINE AVE,CHICAGO IL 60636,2013-06-02 00:00:00,2013-06-02,2013-08-09,1298,unknown
1062635,,,,,Unknown,Unknown,?,0212,14,3516,S LAKE PARK AVE,CHICAGO IL 60653,2013-05-31 00:00:00,2013-06-03,2013-08-09,1170,unknown
1062636,,,,,Unknown,Unknown,?,,XX,,,CHICAGO IL,2013-06-03 00:00:00,2013-06-03,2013-08-01,637,unknown
1062639,,,,,Unknown,Unknown,?,0712,19,,,,2013-06-03 11:30:00,2013-06-03,2013-08-09,1170,unknown
1062640,,,,,Unknown,Unknown,?,2432,17,6758,N SHERIDAN RD,CHICAGO IL,2013-05-30 01:00:00,2013-06-03,2013-09-13,460,unknown
1062644,,,,,Unknown,Unknown,?,1124,17,100,S SACRAMENTO BLVD,CHICAGO IL,2013-06-03 11:00:00,2013-06-03,2013-11-22,297,unknown
1062646,,,,,Unknown,Unknown,?,1434,17,1900,N DAMEN AVE,CHICAGO IL,2013-06-03 08:42:00,2013-06-03,2013-07-09,419,unknown
1062647,,,,,Unknown,Unknown,?,0621,17,520,W 80TH ST,CHICAGO IL,2013-06-02 13:14:00,2013-06-03,,841,open-investigation
1062651,,,,,Unknown,Unknown,?,1531,17,5000,W SUPERIOR ST,CHICAGO IL,2013-06-03 19:30:00,2013-06-03,2013-08-22,432,unknown
1062657,,,,,Unknown,Unknown,?,0523,19,,,,2013-04-21 00:00:00,2013-06-04,2013-08-09,543,unknown
1062658,,,,,Unknown,Unknown,?,1532,19,,,,2013-06-04 00:00:00,2013-06-04,2013-08-09,1170,unknown
1062663,,,,,Unknown,Unknown,?,1832,17,650,N DEARBORN ST,CHICAGO IL,2013-06-02 02:45:00,2013-06-04,2013-08-13,191,unknown
1062664,,,,,Unknown,Unknown,?,1132,19,,,,2013-05-21 00:00:00,2013-06-04,2014-02-25,926,unknown
1062674,,,,,Unknown,Unknown,?,2233,17,10953,S EGGLESTON AVE,CHICAGO IL,2013-06-04 17:20:00,2013-06-04,2013-08-13,857,unknown
1062676,,,,,Unknown,Unknown,?,0624,17,7834,S DREXEL AVE,CHICAGO IL,2013-06-04 21:00:00,2013-06-04,2013-08-23,309,unknown
1062680,,,,,Unknown,Unknown,?,0613,17,8320,S PEORIA ST,CHICAGO IL 60620,2013-06-01 00:00:00,2013-06-05,,841,open-investigation
1062685,,,,,Unknown,Unknown,?,0231,17,334,E GARFIELD BLVD,CHICAGO IL,2013-06-04 22:53:00,2013-06-05,2013-09-09,1490,unknown
1062688,,,,,Unknown,Unknown,?,0935,17,500,W GARFIELD BLVD,CHICAGO IL 60609,2013-06-05 00:00:00,2013-06-05,2013-08-09,1170,unknown
1062691,,,,,Unknown,Unknown,?,0312,17,6400,S VERNON AVE,CHICAGO IL 60637,2013-06-01 00:00:00,2013-06-05,2013-08-15,1452,unknown
1062695,,,,,Unknown,Unknown,?,1915,17,948,W CUYLER AVE,CHICAGO IL,2013-05-24 08:14:00,2013-06-05,2013-08-09,1170,unknown
1062698,,,,,Unknown,Unknown,?,2012,19,,,,2013-06-05 00:00:00,2013-06-05,2013-08-15,447,unknown
1062704,,,,,Unknown,Unknown,?,2223,17,8700,S WALLACE ST,CHICAGO IL,2013-06-06 08:50:00,2013-06-06,2013-09-23,309,unknown
1062710,,,,,Unknown,Unknown,?,0735,17,6900,S DAMEN AVE,CHICAGO IL,2013-05-31 22:01:00,2013-06-06,2013-08-08,44,unknown
1062715,,,,,Unknown,Unknown,?,1134,04,3131,W HARRISON ST,CHICAGO IL,2013-06-05 21:00:00,2013-06-06,2013-09-11,1451,unknown
1062718,,,,,Unknown,Unknown,?,0932,19,,,,2013-06-06 13:00:00,2013-06-06,2013-06-13,702,unknown
1062721,,,,,Unknown,Unknown,?,0912,17,3400,S MARSHFIELD AVE,CHICAGO IL,2013-06-06 17:20:00,2013-06-06,2013-07-09,986,unknown
1062723,,,,,Unknown,Unknown,?,0823,17,3537,W 61ST PL,CHICAGO IL,2013-06-06 06:30:00,2013-06-06,2014-01-31,757,unknown
1062730,,,,,Unknown,Unknown,?,0413,03,9200,S STONY ISLAND AVE,CHICAGO IL 60619,2013-06-06 15:45:00,2013-06-07,2014-03-21,998,unknown
1062734,,,,,Unknown,Unknown,?,0333,17,7100,S JEFFERY BLVD,CHICAGO IL,2013-06-06 08:00:00,2013-06-07,2013-09-23,309,unknown
1062736,,,,,Unknown,Unknown,?,0815,19,,,,2013-06-02 03:00:00,2013-06-07,2014-02-13,690,unknown
1062741,,,,,Unknown,Unknown,?,1533,19,,,,2013-06-08 02:53:00,2013-06-08,2013-06-25,1493,unknown
1062742,,,,,Unknown,Unknown,?,1922,17,1735,W MELROSE ST,CHICAGO IL 60657,2013-06-08 02:35:00,2013-06-08,2013-08-20,1235,unknown
1062747,,,,,Unknown,Unknown,?,0522,17,11723,S WENTWORTH AVE,CHICAGO IL,2013-06-08 11:30:00,2013-06-08,2013-08-13,791,unknown
1062748,,,,,Unknown,Unknown,?,1225,17,1900,W VAN BUREN ST,CHICAGO IL 60612,2013-06-06 13:20:00,2013-06-08,2013-07-16,552,unknown
1062749,,,,,Unknown,Unknown,?,0611,17,7800,S PAULINA ST,CHICAGO IL,2013-06-08 19:00:00,2013-06-08,2013-08-13,1298,unknown
1062750,,,,,Unknown,Unknown,?,2013,19,,,,2013-06-08 00:10:00,2013-06-08,2013-09-09,378,unknown
1062756,,,,,Unknown,Unknown,?,0835,19,,,,2013-06-07 10:30:00,2013-06-09,2013-07-26,12,unknown
1062758,,,,,Unknown,Unknown,?,,17,,,,2013-06-09 20:40:00,2013-06-09,2013-08-23,106,unknown
1062759,,,,,Unknown,Unknown,?,2212,17,11500,S VINCENNES AVE,CHICAGO IL 60643,2013-06-09 15:50:00,2013-06-09,2013-07-18,9,unknown
1062760,,,,,Unknown,Unknown,?,2213,17,10150,S LONGWOOD DR,CHICAGO IL 60643,2013-06-09 16:15:00,2013-06-09,2014-02-13,690,unknown
1062762,,,,,Unknown,Unknown,?,0324,19,,,,2013-06-07 08:00:00,2013-06-10,2013-09-09,543,unknown
1062764,,,,,Unknown,Unknown,?,1822,04,1160,N LARRABEE ST,CHICAGO IL 60610,2013-06-09 03:00:00,2013-06-10,,309,open-investigation
1062769,,,,,Unknown,Unknown,?,1031,17,2600,S HARDING AVE,CHICAGO IL 60623,2013-06-09 22:25:00,2013-06-10,2013-09-23,309,unknown
1062770,,,,,Unknown,Unknown,?,0114,17,603,S COLUMBUS DR,CHICAGO IL 60605,2013-06-09 01:00:00,2013-06-10,2013-08-12,1170,unknown
1062772,,,,,Unknown,Unknown,?,0613,19,,,,2013-06-01 20:00:00,2013-06-10,2013-08-09,583,unknown
1062774,,,,,Unknown,Unknown,?,2422,17,1514,W HOWARD ST,CHICAGO IL 60626,2013-06-05 20:00:00,2013-06-10,2013-08-07,10,unknown
1062777,,,,,Unknown,Unknown,?,1112,17,800,N SPRINGFIELD AVE,CHICAGO IL 60651,2013-06-10 14:40:00,2013-06-10,2013-09-06,726,unknown
1062779,,,,,Unknown,Unknown,?,0633,17,9300,S COTTAGE GROVE AVE,CHICAGO IL 60619,2013-06-04 17:00:00,2013-06-10,2013-06-26,702,unknown
1062783,,,,,Unknown,Unknown,?,0824,17,5828,S RICHMOND ST,CHICAGO IL,2013-06-10 12:28:00,2013-06-10,2013-07-16,1298,unknown
1062784,,,,,Unknown,Unknown,?,3100,17,7940,W GRAND,ELMWOOD PAR IL,2013-06-06 14:00:00,2013-06-10,2013-07-16,1260,unknown
1062800,,,,,Unknown,Unknown,?,1033,17,3103,W 25TH ST,CHICAGO IL,2013-06-08 14:30:00,2013-06-11,,1472,open-investigation
1062811,,,,,Unknown,Unknown,?,1133,17,3400,W VAN BUREN ST,CHICAGO IL 60624,2013-06-11 19:10:00,2013-06-11,2013-08-12,1170,unknown
1062813,,,,,Unknown,Unknown,?,1011,17,1300,S LAWNDALE AVE,CHICAGO IL 60623,2013-06-09 10:00:00,2013-06-11,2013-09-23,309,unknown
1062814,,,,,Unknown,Unknown,?,0511,17,939,E 95TH ST,CHICAGO IL,2013-06-06 18:00:00,2013-06-11,2013-06-20,702,unknown
1062816,,,,,Unknown,Unknown,?,2024,17,1020,W LAWRENCE AVE,CHICAGO IL,2013-06-11 21:00:00,2013-06-11,2013-09-06,1427,unknown
1062820,,,,,Unknown,Unknown,?,1712,17,3400,W AINSLIE ST,CHICAGO IL,2013-06-12 07:45:00,2013-06-12,2014-06-20,9,unknown
1062828,,,,,Unknown,Unknown,?,0321,17,6500,S BLACKSTONE AVE,CHICAGO IL,2013-06-03 13:00:00,2013-06-12,2013-08-07,610,unknown
1062835,,,,,Unknown,Unknown,?,0424,17,9126,S BALTIMORE AVE,CHICAGO IL 60617,2013-06-01 06:17:00,2013-06-12,2013-10-17,1310,unknown
1062841,,,,,Unknown,Unknown,?,0822,17,3409,W 59TH PL,CHICAGO IL,2013-06-06 15:00:00,2013-06-12,2013-12-12,572,unknown
1062842,,,,,Unknown,Unknown,?,0735,17,7300,S ASHLAND AVE,CHICAGO IL 60636,2013-06-01 12:00:00,2013-06-12,2013-11-18,359,unknown
1062844,,,,,Unknown,Unknown,?,0312,17,6435,S EBERHART AVE,CHICAGO IL,2013-06-12 17:30:00,2013-06-12,2013-08-12,1298,unknown
1062848,,,,,Unknown,Unknown,?,1024,04,3315,W OGDEN AVE,CHICAGO IL 60623,2013-06-12 01:42:00,2013-06-13,2013-09-06,655,unknown
1062849,,,,,Unknown,Unknown,?,2221,17,9044,S MARSHFIELD AVE,CHICAGO IL,2013-06-11 23:00:00,2013-06-13,2013-07-16,1298,unknown
1062852,,,,,Unknown,Unknown,?,,17,4401,N ST. LOUIS,,2013-06-12 01:00:00,2013-06-13,2013-08-12,1298,unknown
1062854,,,,,Unknown,Unknown,?,1533,19,,,,2013-06-07 21:00:00,2013-06-13,2013-08-09,583,unknown
1062856,,,,,Unknown,Unknown,?,1531,19,,,,2013-06-13 08:10:00,2013-06-13,2013-07-25,284,unknown
1062858,,,,,Unknown,Unknown,?,1225,19,,,,2013-06-12 11:00:00,2013-06-13,2013-07-16,106,unknown
1062864,,,,,Unknown,Unknown,?,1114,17,4042,W MAYPOLE AVE,CHICAGO IL,2013-06-13 12:30:00,2013-06-13,2013-07-12,552,unknown
1062874,,,,,Unknown,Unknown,?,2532,19,,,,2013-06-14 08:14:00,2013-06-14,2013-07-26,332,unknown
1062875,,,,,Unknown,Unknown,?,0611,17,7916,S HONORE ST,CHICAGO IL 60620,2013-06-13 22:30:00,2013-06-14,2013-08-12,1298,unknown
1062891,,,,,Unknown,Unknown,?,0712,17,1132,W 63RD ST,CHICAGO IL,2013-06-13 19:00:00,2013-06-14,2013-09-18,1404,unknown
1062898,,,,,Unknown,Unknown,?,1231,17,923,S BISHOP ST,CHICAGO IL 60607,2013-06-14 16:45:00,2013-06-14,2013-07-12,106,unknown
1062901,,,,,Unknown,Unknown,?,0314,17,6146,S KENWOOD AVE,CHICAGO IL 60637,2013-06-15 11:30:00,2013-06-15,2013-11-13,,unknown
1062911,,,,,Unknown,Unknown,?,0614,17,8639,S WOLCOTT AVE,CHICAGO IL,2013-06-15 22:36:00,2013-06-16,,1216,open-investigation
1062915,,,,,Unknown,Unknown,?,,XX,,,,2013-06-17 00:00:00,2013-06-17,2014-05-09,36,unknown
1062916,,,,,Unknown,Unknown,?,0332,17,1428,E 67TH PL,CHICAGO IL 60637,2013-06-13 21:20:00,2013-06-17,2013-09-23,1260,unknown
1062918,,,,,Unknown,Unknown,?,1124,17,3000,W VAN BUREN ST,CHICAGO IL 60612,2013-05-25 01:00:00,2013-06-17,2013-09-09,83,unknown
1062925,,,,,Unknown,Unknown,?,0825,17,6300,S WESTERN AVE,CHICAGO IL,2013-06-17 14:50:00,2013-06-17,2013-09-23,1260,unknown
1062941,,,,,Unknown,Unknown,?,2011,05,5400,N LINCOLN AVE,CHICAGO IL 60625,2013-06-18 03:00:00,2013-06-18,2013-08-12,1260,unknown
1062944,,,,,Unknown,Unknown,?,0823,17,3017,W 63RD ST,CHICAGO IL 60629,2013-06-18 13:15:00,2013-06-18,2013-07-24,1091,unknown
1062945,,,,,Unknown,Unknown,?,0932,17,5118,S WOLCOTT AVE,CHICAGO IL,2013-06-18 15:30:00,2013-06-18,2013-08-14,304,unknown
1062961,,,,,Unknown,Unknown,?,0832,19,,,,2013-06-18 23:30:00,2013-06-19,2013-07-24,1091,unknown
1062964,,,,,Unknown,Unknown,?,0634,17,,W 95TH ST,CHICAGO IL 60620,2013-06-18 19:02:00,2013-06-18,2013-09-20,1188,unknown
1062967,,,,,Unknown,Unknown,?,0213,04,3510,S MICHIGAN AVE,CHICAGO IL 60653,2013-06-19 11:05:00,2013-06-19,2014-10-01,1455,unknown
1062968,,,,,Unknown,Unknown,?,0213,04,3510,S MICHIGAN AVE,CHICAGO IL 60653,2013-06-19 11:14:00,2013-06-19,2014-06-04,1279,unknown
1062973,,,,,Unknown,Unknown,?,2024,17,5000,N KENMORE AVE,CHICAGO IL,2013-06-18 23:45:00,2013-06-19,2014-03-05,827,unknown
1062979,,,,,Unknown,Unknown,?,0331,17,6900,S MERRILL AVE,CHICAGO IL 60649,2013-06-19 17:45:00,2013-06-19,2013-07-30,9,unknown
1062983,,,,,Unknown,Unknown,?,1222,19,,,,2013-06-20 06:30:00,2013-06-20,2013-07-09,578,unknown
1062996,,,,,Unknown,Unknown,?,1811,17,2200,N CLYBOURN AVE,CHICAGO IL 60614,2013-06-19 23:40:00,2013-06-20,2013-07-30,143,unknown
1062998,,,,,Unknown,Unknown,?,1422,17,1300,N KEDZIE AVE,CHICAGO IL 60651,2013-06-19 21:00:00,2013-06-20,2013-08-07,285,unknown
1063000,,,,,Unknown,Unknown,?,0411,17,7818,S CORNELL AVE,CHICAGO IL,2013-06-20 12:45:00,2013-06-20,2014-02-21,1138,unknown
1063002,,,,,Unknown,Unknown,?,1831,17,727,N HUDSON AVE,CHICAGO IL 60654,2013-06-19 14:00:00,2013-06-20,2013-12-12,645,unknown
1063005,,,,,Unknown,Unknown,?,0314,19,,,,2013-06-20 11:45:00,2013-06-20,2013-08-09,583,unknown
1063016,,,,,Unknown,Unknown,?,0531,04,727,E 111TH ST,CHICAGO IL,2013-06-19 14:00:00,2013-06-20,2013-10-17,508,unknown
1063020,,,,,Unknown,Unknown,?,1114,17,4000,W LAKE ST,CHICAGO IL 60624,2013-06-20 20:00:00,2013-06-20,2013-08-28,1260,unknown
1063022,,,,,Unknown,Unknown,?,0712,17,1037,W 61ST ST,CHICAGO IL,2013-06-20 19:15:00,2013-06-21,2013-08-23,1493,unknown
1063024,,,,,Unknown,Unknown,?,1212,17,1998,W CHICAGO AVE,CHICAGO IL,2013-06-21 04:35:00,2013-06-21,2013-08-12,1298,unknown
1063025,,,,,Unknown,Unknown,?,0213,04,3510,S MICHIGAN AVE,CHICAGO IL,2013-06-21 06:30:00,2013-06-21,,1310,open-investigation
1063038,,,,,Unknown,Unknown,?,1531,03,900,N CICERO AVE,CHICAGO IL 60651,2013-06-21 12:30:00,2013-06-24,2013-07-26,12,unknown
1063042,,,,,Unknown,Unknown,?,1023,17,1300,S FAIRFIELD AVE,CHICAGO IL,2013-06-21 17:00:00,2013-06-21,,760,open-investigation
1063057,,,,,Unknown,Unknown,?,1224,17,832,W RANDOLPH SD,CHICAGO IL 60601,2013-06-22 12:15:00,2013-06-22,2013-07-26,106,unknown
1063063,,,,,Unknown,Unknown,?,1531,19,,,,2013-06-22 21:00:00,2013-06-22,,499,open-investigation
1063064,,,,,Unknown,Unknown,?,0632,17,8700,S COTTAGE GROVE AVE,CHICAGO IL,2013-06-22 22:00:00,2013-06-22,2013-07-18,9,unknown
1063066,,,,,Unknown,Unknown,?,0834,17,8159,S KOMENSKY AVE,CHICAGO IL 60652,2013-06-23 03:50:00,2013-06-23,2014-01-31,702,unknown
1063071,,,,,Unknown,Unknown,?,0512,17,10300,S MICHIGAN AVE,CHICAGO IL,2013-06-22 18:00:00,2013-06-23,2013-08-09,1298,unknown
1063077,,,,,Unknown,Unknown,?,2534,17,4130,W POTOMAC AVE,CHICAGO IL 60651,2013-06-23 18:40:00,2013-06-23,2013-09-23,499,unknown
1063080,,,,,Unknown,Unknown,?,1222,17,2832,W MADISON ST,CHICAGO IL 60612,2013-06-23 00:00:00,2013-06-23,2013-11-12,309,unknown
1063084,,,,,Unknown,Unknown,?,0531,17,11101,S MICHIGAN AVE,CHICAGO IL 60628,2013-06-22 18:00:00,2013-06-24,2013-09-23,1260,unknown
1063085,,,,,Unknown,Unknown,?,1014,19,,,,2013-06-24 04:00:00,2013-06-24,2013-08-09,1170,unknown
1063088,,,,,Unknown,Unknown,?,1434,17,1951,N DAMEN AVE,CHICAGO IL,2013-06-24 11:15:00,2013-06-24,2014-06-09,231,unknown
1063092,,,,,Unknown,Unknown,?,2234,17,11037,S ASHLAND AVE,CHICAGO IL,2013-06-04 14:08:00,2013-06-24,2013-08-08,1274,unknown
1063096,,,,,Unknown,Unknown,?,1924,17,3200,N SHEFFIELD AVE,CHICAGO IL 60657,2013-05-25 21:00:00,2013-06-24,2013-07-05,702,unknown
1063100,,,,,Unknown,Unknown,?,0624,17,7900,S COTTAGE GROVE AVE,CHICAGO IL 60619,2013-06-22 11:00:00,2013-06-24,2013-08-09,1170,unknown
1063697,,,,,Unknown,Unknown,?,2433,17,1227,W DEVON AVE,CHICAGO IL,2013-07-21 03:26:00,2013-07-21,2013-09-06,1276,unknown
1063101,,,,,Unknown,Unknown,?,2212,17,1750,W MONTVALE AVE,CHICAGO IL,2013-06-24 17:15:00,2013-06-24,2013-09-18,125,unknown
1063102,,,,,Unknown,Unknown,?,1831,17,215,W ONTARIO ST,CHICAGO IL 60654,2013-06-24 01:00:00,2013-06-24,2013-12-12,572,unknown
1063105,,,,,Unknown,Unknown,?,1135,17,2715,W HARRISON ST,CHICAGO IL,2013-06-25 01:00:00,2013-06-25,2013-07-18,1493,unknown
